"","Datum","Klant","Technische.tekening","Aantal","Materiaal","Levertermijn","Productiedatum","Complexiteit","Snijlijn","Kosten"
"904",2016-05-04,"Office Builders",TRUE,71,"RVS 10mm",5,2016-05-06,8,9,1207
"905",2016-05-04,"Borderwijk Industrial Processing",TRUE,21,"RVS 7mm",5,2016-05-06,2,7,189
"906",2016-05-04,"Wimmers Bouwketen",TRUE,53,"Staal 7mm",5,2016-05-06,5,7,636
"907",2016-05-04,"Complete Technologies",TRUE,202,"Staal 7mm",5,2016-05-06,2,9,2222
"908",2016-05-04,"Mink Industrial Metal Ware",TRUE,83,"Staal 7mm",5,2016-05-06,10,7,1411
"909",2016-04-30,"FTME",TRUE,219,"RVS 7mm",10,2016-05-07,6,5,2409
"910",2016-04-30,"Secure Fencing",TRUE,112,"Staal 7mm",10,2016-05-07,8,1,1008
"911",2016-05-05,"CamCad",TRUE,83,"Staal 7mm",5,2016-05-07,7,6,1079
"912",2016-05-05,"Dai Compressors",TRUE,14,"RVS 10mm",5,2016-05-07,5,3,112
"913",2016-05-05,"Maja Metal Art",TRUE,30,"RVS 10mm",5,2016-05-07,9,8,510
"914",2016-05-05,"Borderwijk Industrial Processing",TRUE,82,"RVS 10mm",5,2016-05-07,10,4,1148
"915",2016-05-05,"Aga Scheepsbouw",TRUE,88,"RVS 7mm",5,2016-05-07,8,4,1056
"916",2016-05-05,"Borculo Maritieme Techniek",TRUE,86,"Staal 7mm",5,2016-05-07,10,4,1204
"917",2016-05-05,"BASKO",TRUE,14,"Staal 7mm",5,2016-05-07,7,9,224
"918",2016-04-11,"Larson Automotive Engineering",TRUE,123,"RVS 10mm",30,2016-05-08,2,9,1353
"919",2016-05-01,"KSW",TRUE,124,"RVS 10mm",10,2016-05-08,3,10,1612
"920",2016-05-01,"Kulong Machinery",TRUE,85,"RVS 10mm",10,2016-05-08,3,2,425
"921",2016-05-01,"Kopa Products",TRUE,134,"RVS 10mm",10,2016-05-08,1,10,1474
"922",2016-05-01,"DTMetal",TRUE,129,"RVS 10mm",10,2016-05-08,7,2,1161
"923",2016-05-01,"Hattink Spare Parts",TRUE,182,"RVS 10mm",10,2016-05-08,6,8,2548
"924",2016-05-01,"Borculo Maritieme Techniek",TRUE,33,"RVS 10mm",10,2016-05-08,8,8,528
"925",2016-05-06,"KSW",TRUE,126,"RVS 10mm",5,2016-05-08,8,9,2142
"926",2016-05-06,"Kopa Products",TRUE,102,"Staal 7mm",5,2016-05-08,5,8,1326
"927",2016-05-06,"Bis BV",TRUE,159,"RVS 10mm",5,2016-05-08,10,10,3180
"928",2016-05-06,"Complete Technologies",TRUE,168,"Staal 7mm",5,2016-05-08,8,6,2352
"929",2016-05-06,"KSW",TRUE,75,"Staal 7mm",5,2016-05-08,4,4,600
"930",2016-05-02,"Dutch Robot Builders",TRUE,91,"RVS 10mm",10,2016-05-09,2,7,819
"931",2016-05-07,"Staalwerk Leuth",TRUE,105,"RVS 10mm",5,2016-05-09,7,4,1155
"932",2016-05-07,"KSW",TRUE,125,"RVS 7mm",5,2016-05-09,2,3,625
"933",2016-05-07,"Janssen Fencing",TRUE,191,"RVS 10mm",5,2016-05-09,6,1,1337
"934",2016-05-07,"King Truck Parts",TRUE,159,"RVS 7mm",5,2016-05-09,2,5,1113
"935",2016-05-07,"Scientific Machinery",TRUE,83,"RVS 10mm",5,2016-05-09,1,4,415
"936",2016-05-07,"Waalwijk Machinebouw",TRUE,147,"RVS 10mm",5,2016-05-09,7,8,2205
"937",2016-05-07,"Kimble Building Site Logistics",TRUE,21,"RVS 10mm",5,2016-05-09,4,9,273
"938",2016-05-07,"Largo Steel Constructions",TRUE,89,"RVS 10mm",5,2016-05-09,2,7,801
"939",2016-05-03,"Metaalbouw Veluwe",TRUE,134,"RVS 10mm",10,2016-05-10,9,10,2546
"940",2016-05-03,"BASKO",TRUE,59,"RVS 10mm",10,2016-05-10,7,9,944
"941",2016-05-08,"KSW",TRUE,162,"Staal 7mm",5,2016-05-10,10,10,3240
"942",2016-05-08,"SODIA",TRUE,41,"RVS 10mm",5,2016-05-10,7,7,574
"943",2016-05-08,"Proto Steel",TRUE,131,"RVS 7mm",5,2016-05-10,5,7,1572
"944",2016-05-08,"Kopa Products",TRUE,93,"RVS 10mm",5,2016-05-10,8,2,930
"945",2016-05-08,"Larson Automotive Engineering",TRUE,96,"Staal 7mm",5,2016-05-10,7,9,1536
"946",2016-05-08,"Hattink Spare Parts",TRUE,104,"RVS 7mm",5,2016-05-10,3,3,624
"947",2016-05-08,"Waalwijk Machinebouw",TRUE,31,"RVS 10mm",5,2016-05-10,10,7,527
"948",2016-05-08,"Railtron",TRUE,50,"RVS 10mm",5,2016-05-10,5,10,750
"949",2016-05-08,"Borculo Maritieme Techniek",TRUE,133,"RVS 10mm",5,2016-05-10,9,8,2261
"950",2016-05-09,"DTMetal",TRUE,77,"RVS 7mm",5,2016-05-11,4,10,1078
"951",2016-05-09,"Borderwijk Industrial Processing",TRUE,107,"RVS 7mm",5,2016-05-11,9,1,1070
"952",2016-05-09,"Borderwijk Robotics",TRUE,17,"RVS 10mm",5,2016-05-11,4,6,170
"953",2016-05-05,"Kopa Products",TRUE,178,"RVS 7mm",10,2016-05-12,7,3,1780
"954",2016-05-05,"FTME",TRUE,126,"Staal 7mm",10,2016-05-12,6,1,882
"955",2016-05-10,"Kopa Products",TRUE,67,"RVS 7mm",5,2016-05-12,7,10,1139
"956",2016-05-10,"Office Builders",TRUE,163,"RVS 7mm",5,2016-05-12,4,4,1304
"957",2016-05-10,"Borderwijk Robotics",TRUE,107,"RVS 10mm",5,2016-05-12,5,8,1391
"958",2016-05-10,"Mink Industrial Metal Ware",TRUE,89,"RVS 7mm",5,2016-05-12,6,8,1246
"959",2016-05-06,"Maja Metal Art",TRUE,101,"RVS 7mm",10,2016-05-13,6,4,1010
"960",2016-05-06,"Breda Containerbouw",TRUE,114,"RVS 10mm",10,2016-05-13,4,4,912
"961",2016-05-11,"Proto Steel",TRUE,113,"RVS 7mm",5,2016-05-13,7,2,1017
"962",2016-05-11,"DTMetal",TRUE,33,"RVS 7mm",5,2016-05-13,4,6,330
"963",2016-05-11,"Waalwijk Machinebouw",TRUE,114,"RVS 10mm",5,2016-05-13,2,8,1140
"964",2016-05-11,"Uniebouw Isolatietechnologie",TRUE,63,"RVS 10mm",5,2016-05-13,7,8,945
"965",2016-05-11,"Kuster Roasting Machines",TRUE,142,"RVS 7mm",5,2016-05-13,7,8,2130
"966",2016-05-07,"Kopa Products",TRUE,101,"Staal 7mm",10,2016-05-14,8,7,1515
"967",2016-05-07,"Larson Automotive Engineering",TRUE,104,"RVS 7mm",10,2016-05-14,8,3,1144
"968",2016-05-12,"KSW",TRUE,98,"Staal 7mm",5,2016-05-14,2,5,686
"969",2016-05-12,"SODIA",TRUE,87,"RVS 10mm",5,2016-05-14,9,6,1305
"970",2016-05-12,"Dai Compressors",TRUE,56,"RVS 7mm",5,2016-05-14,7,2,504
"971",2016-05-12,"Janssen Fencing",TRUE,125,"RVS 10mm",5,2016-05-14,2,9,1375
"972",2016-05-12,"Hattink Spare Parts",TRUE,98,"Staal 7mm",5,2016-05-14,2,6,784
"973",2016-05-12,"King Truck Parts",TRUE,119,"RVS 7mm",5,2016-05-14,10,1,1309
"974",2016-05-12,"Waalwijk Machinebouw",TRUE,84,"RVS 7mm",5,2016-05-14,2,1,252
"975",2016-05-08,"Karel Nieuwdam",TRUE,70,"Staal 7mm",10,2016-05-15,3,6,630
"976",2016-05-08,"Maja Metal Art",TRUE,70,"RVS 7mm",10,2016-05-15,5,3,560
"977",2016-05-08,"Dutch Robot Builders",TRUE,24,"RVS 10mm",10,2016-05-15,9,6,360
"978",2016-05-13,"CamCad",TRUE,63,"RVS 7mm",5,2016-05-15,9,9,1134
"979",2016-05-13,"Laardam Kasbouw",TRUE,82,"RVS 7mm",5,2016-05-15,2,5,574
"980",2016-05-13,"Wimmers Bouwketen",TRUE,70,"RVS 7mm",5,2016-05-15,1,9,700
"981",2016-05-09,"Kulong Machinery",TRUE,130,"Staal 7mm",10,2016-05-16,2,8,1300
"982",2016-05-09,"Sandon Foodprocessing",TRUE,179,"Staal 7mm",10,2016-05-16,10,7,3043
"983",2016-05-14,"SODIA",TRUE,172,"RVS 10mm",5,2016-05-16,4,1,860
"984",2016-05-14,"Janssen Fencing",TRUE,144,"Staal 7mm",5,2016-05-16,3,3,864
"985",2016-05-14,"Waalwijk Machinebouw",TRUE,75,"RVS 10mm",5,2016-05-16,5,10,1125
"986",2016-05-14,"Andersen Koeltechnologie",TRUE,111,"RVS 10mm",5,2016-05-16,6,4,1110
"987",2016-05-14,"Aga Scheepsbouw",TRUE,41,"RVS 10mm",5,2016-05-16,8,7,615
"988",2016-05-14,"Mink Industrial Metal Ware",TRUE,136,"Staal 7mm",5,2016-05-16,8,4,1632
"989",2016-05-10,"Sandon Foodprocessing",TRUE,100,"RVS 10mm",10,2016-05-17,9,7,1600
"990",2016-05-10,"Borculo Maritieme Techniek",TRUE,80,"Staal 7mm",10,2016-05-17,8,3,880
"991",2016-05-15,"Staalwerk Leuth",TRUE,190,"RVS 7mm",5,2016-05-17,3,5,1520
"992",2016-05-15,"KSW",TRUE,92,"RVS 10mm",5,2016-05-17,8,2,920
"993",2016-05-15,"Larson Automotive Engineering",TRUE,140,"RVS 10mm",5,2016-05-17,6,6,1680
"994",2016-05-15,"DTMetal",TRUE,153,"RVS 10mm",5,2016-05-17,6,4,1530
"995",2016-05-15,"Hattink Spare Parts",TRUE,113,"RVS 10mm",5,2016-05-17,8,7,1695
"996",2016-05-15,"Scientific Machinery",TRUE,176,"RVS 7mm",5,2016-05-17,7,8,2640
"997",2016-05-15,"Bart Speed and Safety",TRUE,17,"RVS 7mm",5,2016-05-17,3,2,85
"998",2016-05-15,"Waalwijk Machinebouw",TRUE,219,"RVS 7mm",5,2016-05-17,1,3,876
"999",2016-05-15,"Sion Engineering",TRUE,108,"RVS 10mm",5,2016-05-17,9,6,1620
"1000",2016-05-11,"Mink Industrial Metal Ware",TRUE,143,"RVS 7mm",10,2016-05-18,4,2,858
"1001",2016-05-16,"Krom BV",TRUE,120,"RVS 7mm",5,2016-05-18,8,5,1560
"1002",2016-05-16,"Metaal Combinatie Kanfort",TRUE,65,"RVS 10mm",5,2016-05-18,6,5,715
"1003",2016-05-16,"Kulong Machinery",TRUE,91,"RVS 10mm",5,2016-05-18,8,3,1001
"1004",2016-05-16,"Bart Speed and Safety",TRUE,117,"RVS 7mm",5,2016-05-18,3,9,1404
"1005",2016-05-16,"Uniebouw Isolatietechnologie",TRUE,89,"RVS 10mm",5,2016-05-18,3,1,356
"1006",2016-05-16,"Aga Scheepsbouw",TRUE,143,"RVS 10mm",5,2016-05-18,6,1,1001
"1007",2016-05-12,"Sandon Foodprocessing",TRUE,122,"RVS 10mm",10,2016-05-19,2,8,1220
"1008",2016-05-12,"Borculo Maritieme Techniek",TRUE,133,"RVS 10mm",10,2016-05-19,8,10,2394
"1009",2016-05-12,"Kuster Roasting Machines",TRUE,191,"RVS 10mm",10,2016-05-19,2,10,2292
"1010",2016-05-17,"Staalwerk Leuth",TRUE,73,"Staal 7mm",5,2016-05-19,8,10,1314
"1011",2016-05-17,"Pyro Mechanics",TRUE,97,"Staal 7mm",5,2016-05-19,10,4,1358
"1012",2016-05-17,"Borculo Maritieme Techniek",TRUE,174,"RVS 10mm",5,2016-05-19,7,6,2262
"1013",2016-05-17,"Mink Industrial Metal Ware",TRUE,101,"Staal 7mm",5,2016-05-19,5,6,1111
"1014",2016-05-13,"Proto Steel",TRUE,73,"RVS 10mm",10,2016-05-20,5,3,584
"1015",2016-05-13,"Dai Compressors",TRUE,63,"RVS 7mm",10,2016-05-20,9,5,882
"1016",2016-05-13,"Maja Metal Art",TRUE,162,"RVS 10mm",10,2016-05-20,2,9,1782
"1017",2016-05-13,"Special Scaffoldings",TRUE,140,"Staal 7mm",10,2016-05-20,6,8,1960
"1018",2016-05-13,"Andersen Koeltechnologie",TRUE,122,"RVS 10mm",10,2016-05-20,1,2,366
"1019",2016-05-18,"KSW",TRUE,83,"Staal 7mm",5,2016-05-20,9,7,1328
"1020",2016-05-18,"Karel Nieuwdam",TRUE,91,"Staal 7mm",5,2016-05-20,8,6,1274
"1021",2016-05-18,"Special Scaffoldings",TRUE,131,"RVS 10mm",5,2016-05-20,9,10,2489
"1022",2016-05-18,"Metaalbouw Veluwe",TRUE,122,"RVS 7mm",5,2016-05-20,2,5,854
"1023",2016-05-18,"Kimble Building Site Logistics",TRUE,68,"RVS 7mm",5,2016-05-20,7,6,884
"1024",2016-05-18,"Largo Steel Constructions",TRUE,85,"Staal 7mm",5,2016-05-20,3,3,510
"1025",2016-05-14,"Borderwijk Industrial Processing",TRUE,40,"RVS 7mm",10,2016-05-21,5,8,520
"1026",2016-05-14,"Dutch Robot Builders",TRUE,87,"RVS 10mm",10,2016-05-21,10,8,1566
"1027",2016-05-19,"Karel Nieuwdam",TRUE,35,"Staal 7mm",5,2016-05-21,7,10,595
"1028",2016-05-19,"Pyro Mechanics",TRUE,47,"Staal 7mm",5,2016-05-21,8,4,564
"1029",2016-05-19,"Kulong Machinery",TRUE,103,"RVS 7mm",5,2016-05-21,9,7,1648
"1030",2016-05-19,"Office Builders",TRUE,81,"Staal 7mm",5,2016-05-21,6,7,1053
"1031",2016-05-19,"Special Scaffoldings",TRUE,139,"RVS 10mm",5,2016-05-21,6,3,1251
"1032",2016-05-19,"BASKO",TRUE,120,"Staal 7mm",5,2016-05-21,4,5,1080
"1033",2016-05-19,"Kimble Building Site Logistics",TRUE,134,"RVS 10mm",5,2016-05-21,7,10,2278
"1034",2016-04-25,"Bis BV",TRUE,111,"Staal 7mm",30,2016-05-22,9,3,1332
"1035",2016-05-15,"Sandon Foodprocessing",TRUE,112,"Staal 7mm",10,2016-05-22,6,2,896
"1036",2016-05-20,"Proto Steel",TRUE,85,"RVS 10mm",5,2016-05-22,1,10,935
"1037",2016-05-20,"Dutch Robot Builders",TRUE,89,"Staal 7mm",5,2016-05-22,3,9,1068
"1038",2016-04-26,"Borderwijk Industrial Processing",TRUE,65,"Staal 7mm",30,2016-05-23,4,1,325
"1039",2016-05-16,"Scientific Machinery",TRUE,45,"RVS 7mm",10,2016-05-23,1,8,405
"1040",2016-05-21,"SODIA",TRUE,63,"RVS 7mm",5,2016-05-23,1,2,189
"1041",2016-05-21,"Pyro Mechanics",TRUE,189,"RVS 10mm",5,2016-05-23,8,1,1701
"1042",2016-05-21,"Kulong Machinery",TRUE,102,"RVS 7mm",5,2016-05-23,4,7,1122
"1043",2016-05-21,"DTMetal",TRUE,84,"Staal 7mm",5,2016-05-23,2,6,672
"1044",2016-05-21,"Borderwijk Industrial Processing",TRUE,53,"Staal 7mm",5,2016-05-23,8,3,583
"1045",2016-05-21,"Borculo Maritieme Techniek",TRUE,89,"RVS 7mm",5,2016-05-23,5,4,801
"1046",2016-05-21,"Dutch Robot Builders",TRUE,98,"Staal 7mm",5,2016-05-23,6,9,1470
"1047",2016-05-21,"Waalwijk Machinebouw",TRUE,65,"RVS 7mm",5,2016-05-23,3,9,780
"1048",2016-05-22,"Proto Steel",TRUE,83,"Staal 7mm",5,2016-05-24,5,7,996
"1049",2016-05-22,"DTMetal",TRUE,165,"RVS 7mm",5,2016-05-24,2,3,825
"1050",2016-05-22,"Uniebouw Isolatietechnologie",TRUE,95,"Staal 7mm",5,2016-05-24,5,5,950
"1051",2016-05-22,"Wimmers Bouwketen",TRUE,10,"RVS 10mm",5,2016-05-24,8,4,120
"1052",2016-05-18,"Wimmers Bouwketen",TRUE,62,"RVS 10mm",10,2016-05-25,8,1,558
"1053",2016-05-23,"Kling Steel",TRUE,121,"Staal 7mm",5,2016-05-25,1,6,847
"1054",2016-05-23,"Special Scaffoldings",TRUE,30,"Staal 7mm",5,2016-05-25,7,7,420
"1055",2016-05-19,"Waalwijk Machinebouw",TRUE,130,"RVS 10mm",10,2016-05-26,1,10,1430
"1056",2016-05-24,"CamCad",TRUE,115,"Staal 7mm",5,2016-05-26,8,3,1265
"1057",2016-05-24,"Proto Steel",TRUE,40,"Staal 7mm",5,2016-05-26,2,8,400
"1058",2016-05-24,"Maja Metal Art",TRUE,146,"RVS 10mm",5,2016-05-26,5,5,1460
"1059",2016-05-24,"Waalwijk Machinebouw",TRUE,134,"RVS 7mm",5,2016-05-26,7,6,1742
"1060",2016-05-24,"Borderwijk Industrial Processing",TRUE,145,"Staal 7mm",5,2016-05-26,1,4,725
"1061",2016-05-24,"Kimble Building Site Logistics",TRUE,76,"RVS 10mm",5,2016-05-26,9,6,1140
"1062",2016-05-20,"Metaal Combinatie Kanfort",TRUE,60,"RVS 10mm",10,2016-05-27,9,10,1140
"1063",2016-05-25,"Pyro Mechanics",TRUE,129,"Staal 7mm",5,2016-05-27,1,3,516
"1064",2016-05-25,"Janssen Fencing",TRUE,84,"RVS 10mm",5,2016-05-27,9,7,1344
"1065",2016-05-25,"Kuster Roasting Machines",TRUE,151,"Staal 7mm",5,2016-05-27,2,1,453
"1066",2016-05-25,"Dutch Robot Builders",TRUE,124,"RVS 7mm",5,2016-05-27,4,1,620
"1067",2016-05-21,"CamCad",TRUE,128,"RVS 10mm",10,2016-05-28,7,9,2048
"1068",2016-05-21,"Laardam Kasbouw",TRUE,193,"RVS 10mm",10,2016-05-28,9,7,3088
"1069",2016-05-26,"Kulong Machinery",TRUE,172,"RVS 10mm",5,2016-05-28,7,9,2752
"1070",2016-05-26,"Aga Scheepsbouw",TRUE,82,"RVS 10mm",5,2016-05-28,2,3,410
"1071",2016-05-26,"Sandon Foodprocessing",TRUE,89,"Staal 7mm",5,2016-05-28,3,2,445
"1072",2016-05-26,"Sion Engineering",TRUE,72,"Staal 7mm",5,2016-05-28,2,4,432
"1073",2016-05-26,"BASKO",TRUE,75,"Staal 7mm",5,2016-05-28,4,2,450
"1074",2016-05-22,"Karel Nieuwdam",TRUE,84,"RVS 7mm",10,2016-05-29,1,8,756
"1075",2016-05-27,"KSW",TRUE,229,"RVS 10mm",5,2016-05-29,4,5,2061
"1076",2016-05-27,"SODIA",TRUE,144,"Staal 7mm",5,2016-05-29,3,3,864
"1077",2016-05-27,"Borderwijk Industrial Processing",TRUE,168,"RVS 10mm",5,2016-05-29,7,3,1680
"1078",2016-05-27,"Breda Containerbouw",TRUE,153,"RVS 10mm",5,2016-05-29,1,6,1071
"1079",2016-05-27,"Wimmers Bouwketen",TRUE,73,"RVS 10mm",5,2016-05-29,8,10,1314
"1080",2016-05-27,"Borculo Maritieme Techniek",TRUE,184,"RVS 7mm",5,2016-05-29,9,1,1840
"1081",2016-05-27,"Dutch Robot Builders",TRUE,110,"RVS 7mm",5,2016-05-29,6,4,1100
"1082",2016-05-27,"Complete Technologies",TRUE,109,"RVS 7mm",5,2016-05-29,10,2,1308
"1083",2016-05-28,"Krom BV",TRUE,108,"Staal 7mm",5,2016-05-30,1,5,648
"1084",2016-05-28,"Karel Nieuwdam",TRUE,116,"RVS 10mm",5,2016-05-30,5,2,812
"1085",2016-05-28,"Janssen Fencing",TRUE,54,"Staal 7mm",5,2016-05-30,5,1,324
"1086",2016-05-28,"Larson Automotive Engineering",TRUE,79,"RVS 10mm",5,2016-05-30,2,5,553
"1087",2016-05-28,"DTMetal",TRUE,71,"Staal 7mm",5,2016-05-30,3,3,426
"1088",2016-05-28,"Bart Speed and Safety",TRUE,167,"RVS 10mm",5,2016-05-30,2,10,2004
"1089",2016-05-28,"Metaalbouw Veluwe",TRUE,86,"RVS 10mm",5,2016-05-30,5,9,1204
"1090",2016-05-28,"Largo Steel Constructions",TRUE,156,"RVS 7mm",5,2016-05-30,10,4,2184
"1091",2016-05-24,"Staalwerk Leuth",TRUE,136,"RVS 10mm",10,2016-05-31,7,4,1496
"1092",2016-05-24,"Kuster Roasting Machines",TRUE,184,"RVS 10mm",10,2016-05-31,2,10,2208
"1093",2016-05-29,"DTMetal",TRUE,38,"Staal 7mm",5,2016-05-31,6,8,532
"1094",2016-05-29,"Waalwijk Machinebouw",TRUE,133,"RVS 10mm",5,2016-05-31,3,5,1064
"1095",2016-05-29,"Andersen Koeltechnologie",TRUE,114,"RVS 10mm",5,2016-05-31,6,7,1482
"1096",2016-05-29,"Aga Scheepsbouw",TRUE,72,"RVS 10mm",5,2016-05-31,2,9,792
"1097",2016-05-29,"BASKO",TRUE,93,"Staal 7mm",5,2016-05-31,9,6,1395
"1098",2016-05-29,"FTME",TRUE,118,"RVS 10mm",5,2016-05-31,10,10,2360
"1099",2016-05-25,"BASKO",TRUE,29,"Staal 7mm",10,2016-06-01,10,2,348
"1100",2016-05-30,"Janssen Fencing",TRUE,159,"RVS 10mm",5,2016-06-01,4,3,1113
"1101",2016-05-30,"DTMetal",TRUE,128,"Staal 7mm",5,2016-06-01,1,4,640
"1102",2016-05-30,"Hattink Spare Parts",TRUE,138,"Staal 7mm",5,2016-06-01,3,5,1104
"1103",2016-05-30,"Borderwijk Industrial Processing",TRUE,71,"RVS 10mm",5,2016-06-01,6,6,852
"1104",2016-05-30,"Borculo Maritieme Techniek",TRUE,98,"RVS 7mm",5,2016-06-01,4,8,1176
"1105",2016-05-30,"Largo Steel Constructions",TRUE,100,"RVS 7mm",5,2016-06-01,1,2,300
"1106",2016-05-30,"FTME",TRUE,38,"RVS 10mm",5,2016-06-01,9,5,532
"1107",2016-05-06,"Kling Steel",TRUE,65,"RVS 10mm",30,2016-06-02,2,7,585
"1108",2016-05-26,"Scientific Machinery",TRUE,81,"RVS 10mm",10,2016-06-02,7,6,1053
"1109",2016-05-31,"Karel Nieuwdam",TRUE,110,"RVS 10mm",5,2016-06-02,6,1,770
"1110",2016-05-31,"Kopa Products",TRUE,7,"Staal 7mm",5,2016-06-02,2,10,84
"1111",2016-05-31,"Pol Opleggers",TRUE,124,"RVS 10mm",5,2016-06-02,6,4,1240
"1112",2016-05-31,"Laardam Kasbouw",TRUE,71,"RVS 10mm",5,2016-06-02,7,10,1207
"1113",2016-05-31,"Uniebouw Isolatietechnologie",TRUE,159,"Staal 7mm",5,2016-06-02,6,2,1272
"1114",2016-05-31,"Aga Scheepsbouw",TRUE,99,"RVS 10mm",5,2016-06-02,8,2,990
"1115",2016-05-31,"BASKO",TRUE,149,"Staal 7mm",5,2016-06-02,10,6,2384
"1116",2016-05-31,"Borderwijk Robotics",TRUE,123,"RVS 7mm",5,2016-06-02,5,9,1722
"1117",2016-06-01,"Kulong Machinery",TRUE,216,"RVS 10mm",5,2016-06-03,5,2,1512
"1118",2016-06-01,"DTMetal",TRUE,82,"Staal 7mm",5,2016-06-03,9,2,902
"1119",2016-06-01,"Hattink Spare Parts",TRUE,92,"RVS 10mm",5,2016-06-03,7,7,1288
"1120",2016-06-01,"Maja Metal Art",TRUE,105,"RVS 7mm",5,2016-06-03,10,1,1155
"1121",2016-06-01,"Office Builders",TRUE,105,"RVS 10mm",5,2016-06-03,6,4,1050
"1122",2016-06-01,"Bart Speed and Safety",TRUE,76,"Staal 7mm",5,2016-06-03,10,6,1216
"1123",2016-06-01,"Waalwijk Machinebouw",TRUE,103,"RVS 10mm",5,2016-06-03,4,9,1339
"1124",2016-06-01,"Complete Technologies",TRUE,30,"RVS 10mm",5,2016-06-03,6,3,270
"1125",2016-06-01,"Borderwijk Industrial Processing",TRUE,137,"RVS 10mm",5,2016-06-03,1,1,274
"1126",2016-06-02,"KSW",TRUE,125,"Staal 7mm",5,2016-06-04,8,1,1125
"1127",2016-06-02,"Kulong Machinery",TRUE,153,"Staal 7mm",5,2016-06-04,1,7,1224
"1128",2016-06-02,"Larson Automotive Engineering",TRUE,60,"RVS 10mm",5,2016-06-04,9,6,900
"1129",2016-05-09,"Breda Containerbouw",TRUE,24,"RVS 10mm",30,2016-06-05,4,9,312
"1130",2016-05-29,"Metaal Combinatie Kanfort",TRUE,113,"RVS 7mm",10,2016-06-05,3,5,904
"1131",2016-05-29,"Secure Fencing",TRUE,117,"RVS 7mm",10,2016-06-05,1,7,936
"1132",2016-05-29,"Kulong Machinery",TRUE,128,"RVS 10mm",10,2016-06-05,1,6,896
"1133",2016-06-03,"Borderwijk Robotics",TRUE,136,"RVS 10mm",5,2016-06-05,7,4,1496
"1134",2016-06-03,"Largo Steel Constructions",TRUE,49,"RVS 7mm",5,2016-06-05,7,2,441
"1135",2016-06-03,"Mink Industrial Metal Ware",TRUE,130,"RVS 10mm",5,2016-06-05,5,2,910
"1136",2016-06-04,"Pyro Mechanics",TRUE,174,"RVS 10mm",5,2016-06-06,5,5,1740
"1137",2016-06-04,"DTMetal",TRUE,83,"Staal 7mm",5,2016-06-06,10,6,1328
"1138",2016-06-04,"Kimble Building Site Logistics",TRUE,21,"RVS 7mm",5,2016-06-06,10,9,399
"1139",2016-06-04,"FTME",TRUE,196,"Staal 7mm",5,2016-06-06,6,4,1960
"1140",2016-06-04,"Janssen Fencing",TRUE,75,"Staal 7mm",5,2016-06-06,6,6,900
"1141",2016-05-31,"Breda Containerbouw",TRUE,97,"Staal 7mm",10,2016-06-07,9,8,1649
"1142",2016-06-05,"Kimble Building Site Logistics",TRUE,98,"Staal 7mm",5,2016-06-07,6,1,686
"1143",2016-06-05,"Secure Fencing",TRUE,82,"RVS 10mm",5,2016-06-07,1,3,328
"1144",2016-06-01,"Larson Automotive Engineering",TRUE,164,"RVS 10mm",10,2016-06-08,9,10,3116
"1145",2016-06-01,"Sandon Foodprocessing",TRUE,173,"RVS 10mm",10,2016-06-08,1,4,865
"1146",2016-06-01,"Kimble Building Site Logistics",TRUE,131,"Staal 7mm",10,2016-06-08,7,3,1310
"1147",2016-06-06,"DTMetal",TRUE,219,"RVS 7mm",5,2016-06-08,4,3,1533
"1148",2016-06-06,"Kimble Building Site Logistics",TRUE,134,"Staal 7mm",5,2016-06-08,1,10,1474
"1149",2016-05-13,"Complete Technologies",TRUE,203,"RVS 10mm",30,2016-06-09,1,9,2030
"1150",2016-06-07,"Rico Metaal",TRUE,132,"RVS 7mm",5,2016-06-09,6,5,1452
"1151",2016-06-07,"Pyro Mechanics",TRUE,126,"RVS 7mm",5,2016-06-09,3,10,1638
"1152",2016-06-07,"Kulong Machinery",TRUE,102,"Staal 7mm",5,2016-06-09,7,2,918
"1153",2016-06-07,"DTMetal",TRUE,103,"Staal 7mm",5,2016-06-09,8,5,1339
"1154",2016-06-07,"Scientific Machinery",TRUE,68,"RVS 7mm",5,2016-06-09,1,8,612
"1155",2016-06-07,"Railtron",TRUE,129,"RVS 7mm",5,2016-06-09,4,6,1290
"1156",2016-06-07,"Borderwijk Industrial Processing",TRUE,163,"Staal 7mm",5,2016-06-09,6,5,1793
"1157",2016-06-03,"SODIA",TRUE,84,"RVS 10mm",10,2016-06-10,6,1,588
"1158",2016-06-03,"Wimmers Bouwketen",TRUE,134,"RVS 7mm",10,2016-06-10,3,5,1072
"1159",2016-06-03,"Kimble Building Site Logistics",TRUE,69,"Staal 7mm",10,2016-06-10,1,10,759
"1160",2016-06-08,"SODIA",TRUE,137,"RVS 7mm",5,2016-06-10,10,3,1781
"1161",2016-06-08,"Janssen Fencing",TRUE,112,"RVS 10mm",5,2016-06-10,2,1,336
"1162",2016-06-08,"DTMetal",TRUE,160,"RVS 10mm",5,2016-06-10,6,8,2240
"1163",2016-06-08,"Wimmers Bouwketen",TRUE,90,"Staal 7mm",5,2016-06-10,4,1,450
"1164",2016-06-08,"Sion Engineering",TRUE,68,"RVS 10mm",5,2016-06-10,9,3,816
"1165",2016-06-08,"BASKO",TRUE,48,"RVS 10mm",5,2016-06-10,10,3,624
"1166",2016-06-08,"Breda Containerbouw",TRUE,187,"Staal 7mm",5,2016-06-10,7,6,2431
